X,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14
-9.48512067680472,0.09979837838130588,0.14471839083314197,0.20222033925595917,0.26798331620706983,0.3365587567580653,0.4017542413766585,0.45708559916350777,0.4962673621245913,0.5137084782777925,0.5049791447564467,0.4672157644273296,0.3994343193422202,0.30272771703204926,0.1803296029022758,0.0375353384273394
-9.472549277630689,0.10037455443130126,0.14502245514274928,0.20240838746889422,0.268271941047421,0.3372128125860224,0.4030688954850692,0.45936364749343817,0.49979322601916776,0.5187206588356251,0.5116431621391618,0.47559972726067656,0.409489238453824,0.3142744921170669,0.1930542746453568,0.050993727050868305
-9.45997787845666,0.10056691672475133,0.14493574540245838,0.20219662069549996,0.2681500422018894,0.3374446781026711,0.40394972406764623,0.46119748975143704,0.5028671419828582,0.5232772352064351,0.5178533971215016,0.4835384159251771,0.4191149697499708,0.32541619326946225,0.2054059133986833,0.06411832121580499
-9.44740647928263,0.10036722915363187,0.14445003996247044,0.20157681080755138,0.2676093521855012,0.3372460017838945,0.40438823658017287,0.46257843409092014,0.5054801517745063,0.5273689207003439,0.5236001824675225,0.491021748056806,0.42830100631018814,0.3361419117959598,0.21737326945212315,0.07689763266079369
-9.434835080108602,0.09976874276038881,0.14355860545969865,0.20054221942178307,0.2666430950157602,0.336609925584097,0.4043774380037126,0.4634992860893915,0.5076247960414157,0.5309879282027071,0.5288753500457035,0.49804113837927877,0.4370383343788762,0.3464422260490102,0.22894657165149493,0.08932164080668625
-9.422263680934574,0.0987662233905367,0.1422562244743833,0.19908762556380805,0.26524601388925295,0.3355311126333291,0.4039118565726546,0.46395437652016813,0.5092951421493093,0.5341279980776281,0.533672258820619,0.5045895267958341,0.44531946156421515,0.35630922973239615,0.24011755580042338,0.10138182123183707
-9.409692281760545,0.0973559733813002,0.14053921722256016,0.19720934736764545,0.2634143928935859,0.3340057689694303,0.40298756553743714,0.463939583158473,0.5104868060464219,0.5367844201055264,0.5379858168788301,0.5106614005157615,0.45313843907283596,0.36573655424419343,0.2508794871018296,0.11307116819008706
-9.397120882586517,0.09553584720053633,0.1384054571986138,0.19490525772509987,0.26114607266888656,0.3320316592194108,0.4016021988761739,0.4634523465361079,0.5111969680759263,0.5389540493689406,0.5418124974031621,0.5162528101298285,0.46049087789436316,0.3747193849711824,0.2612271765531523,0.12438421108549068
-9.384549483412489,0.09330526097407736,0.13585438070605083,0.19217479382311825,0.2584404599569946,0.3296081161681987,0.39975496089329465,0.462491679582811,0.5114243826747842,0.5406353160246475,0.5451503485334307,0.5213613795726357,0.46737395887384336,0.3832544714726861,0.2711569912332271,0.13531702484170904
-9.37197808423846,0.0906651958637583,0.13288699023876177,0.18901896053138784,0.2552985310006066,0.32673604417700286,0.39744662966744915,0.4610581711165342,0.5111693819212438,0.5418282289242952,0.5479989970757893,0.525986309934054,0.4737864366341875,0.3913401315159495,0.2806668584429159,0.14586723412812375
-9.35940668506443,0.08761819528268208,0.12950585169931617,0.18544032762672572,0.2517228287789098,0.32341791643783097,0.39467955433520385,0.45915398316916173,0.5104338729174931,0.5425343730700485,0.5503596460471778,0.5301283771061974,0.4797286373350494,0.3989762489494291,0.2897562636858316,0.15603401142901377
-9.346835285890402,0.08416835595861401,0.1257150854651859,0.18144302086513953,0.24771745409059404,0.319657766075042,0.39145764622139945,0.4567828421585319,0.5092213290183167,0.5427569009160734,0.5522350660656804,0.5337899232767126,0.4852024502788885,0.4061642654247441,0.2984262424998761,0.16581806896645737
-9.334263886716371,0.08032131288067808,0.12152035133806037,0.17703270693673623,0.24328805051940422,0.3154611711290877,0.38778636385132975,0.4539500239419056,0.5075367749408881,0.5425005175509804,0.5536295806218869,0.536974842303463,0.49021131339928575,0.41290716600229077,0.30667936617457464,0.17522164451195452
-9.321692487542343,0.07608421818870548,0.11692882743560988,0.17221657236281745,0.23844178334157629,0.3108352334817876,0.3836726919040605,0.4506623328101979,0.5053867658149995,0.5417714598205059,0.5545490452905206,0.5396885590298355,0.4947601926906867,0.41920945869969817,0.31451972141333706,0.1842484811458407
-9.309121088368315,0.07146571408847677,0.11194918310893243,0.16700329641840067,0.23318731245838845,0.3057885518063599,0.3791251141901225,0.44692807450618977,0.5027793602569364,0.5405774694736285,0.5550008209655088,0.5419380026238264,0.4988555556627231,0.4250771480662291,0.3219528840237386,0.19290380104757407
-9.296549689194286,0.06647589989971867,0.10659154599254073,0.16140301818702718,0.22753475946068347,0.3003311886490591,0.37415358076040717,0.4427570233735493,0.4997240875738075,0.5389277604389104,0.554993741225259,0.5437315740476474,0.5025053389258098,0.43051770288979085,0.32898588674243484,0.2011942734234894
-9.283978290020258,0.06112629336686518,0.10086746331690359,0.15542729787785312,0.2214956689553598,0.2944746317724169,0.36876946927626764,0.43816038376664174,0.49623190922830357,0.5368329803610221,0.5545380739580863,0.5450791077877655,0.5057189100379074,0.4355400181664209,0.3356271813245684,0.20912797670182862
